platform,leg,config,threads,node,bw_gbps,latency_ns,implied_mlp
intel_emr,thread_sweep,wb_cxl,1,2,8.906,164.62648503299576,22.90880430787282
intel_emr,thread_sweep,wb_cxl,2,2,17.279,164.62648503299576,44.44657867008022
intel_emr,thread_sweep,wb_cxl,4,2,24.326,164.62648503299576,62.573498045510235
intel_emr,thread_sweep,wb_cxl,8,2,24.324,164.62648503299576,62.56835346785296
intel_emr,thread_sweep,wb_local,1,0,14.226,84.54594335225794,18.792977970769087
intel_emr,thread_sweep,wb_local,2,0,28.478,84.54594335225794,37.62030273102503
intel_emr,thread_sweep,wb_local,4,0,56.302,84.54594335225794,74.37665160341916
intel_emr,thread_sweep,wb_local,8,0,107.16199999999998,84.54594335225794,141.56425596116662
intel_emr,thread_sweep,wc_cxl,1,2,6.385,164.62648503299576,16.42406417086997
intel_emr,thread_sweep,wc_cxl,2,2,12.911999999999999,164.62648503299576,33.21339335540689
intel_emr,thread_sweep,wc_cxl,4,2,23.198,164.62648503299576,59.67195624680368
intel_emr,thread_sweep,wc_cxl,8,2,24.218,164.62648503299576,62.29569085201705
intel_emr,thread_sweep,wc_local,1,0,10.928,84.54594335225794,14.436219827398043
intel_emr,thread_sweep,wc_local,2,0,22.22,84.54594335225794,29.353294707612054
intel_emr,thread_sweep,wc_local,4,0,43.968999999999994,84.54594335225794,58.08438411336608
intel_emr,thread_sweep,wc_local,8,0,84.554,84.54594335225794,111.69840147198153
intel_emr,thread_sweep,wb_cxl,1,2,8.904,164.62648503299576,22.903659730215537
intel_emr,thread_sweep,wb_cxl,2,2,17.435000000000002,164.62648503299576,44.847855727348154
intel_emr,thread_sweep,wb_cxl,4,2,24.195,164.62648503299576,62.236528208958326
intel_emr,thread_sweep,wb_cxl,8,2,24.276999999999997,164.62648503299576,62.44745589290684
intel_emr,thread_sweep,wb_local,1,0,14.215,84.54594335225794,18.77844663675542
intel_emr,thread_sweep,wb_local,2,0,28.86,84.54594335225794,38.124936330408815
intel_emr,thread_sweep,wb_local,4,0,56.722,84.54594335225794,74.93148435666835
intel_emr,thread_sweep,wb_local,8,0,107.40599999999999,84.54594335225794,141.88658737019713
intel_emr,thread_sweep,wc_cxl,1,2,6.376,164.62648503299576,16.400913571412204
intel_emr,thread_sweep,wc_cxl,2,2,12.802,164.62648503299576,32.930441584256435
intel_emr,thread_sweep,wc_cxl,4,2,22.889999999999997,164.62648503299576,58.87969128758239
intel_emr,thread_sweep,wc_cxl,8,2,24.048,164.62648503299576,61.85840175114816
intel_emr,thread_sweep,wc_local,1,0,10.952,84.54594335225794,14.467924556155142
intel_emr,thread_sweep,wc_local,2,0,22.141,84.54594335225794,29.24893330878661
intel_emr,thread_sweep,wc_local,4,0,43.971000000000004,84.54594335225794,58.08702617409585
intel_emr,thread_sweep,wc_local,8,0,84.55600000000001,84.54594335225794,111.70104353271131
intel_emr,thread_sweep,wb_cxl,1,2,8.909,164.62648503299576,22.91652117435874
intel_emr,thread_sweep,wb_cxl,2,2,17.340000000000003,164.62648503299576,44.6034882886273
intel_emr,thread_sweep,wb_cxl,4,2,23.967,164.62648503299576,61.65004635602828
intel_emr,thread_sweep,wb_cxl,8,2,24.208000000000002,164.62648503299576,62.269967963730664
intel_emr,thread_sweep,wb_local,1,0,14.234,84.54594335225794,18.80354621368812
intel_emr,thread_sweep,wb_local,2,0,28.749000000000002,84.54594335225794,37.97830195990725
intel_emr,thread_sweep,wb_local,4,0,56.69,84.54594335225794,74.88921138499222
intel_emr,thread_sweep,wb_local,8,0,107.42599999999999,84.54594335225794,141.9130079774947
intel_emr,thread_sweep,wc_cxl,1,2,6.375,164.62648503299576,16.398341282583562
intel_emr,thread_sweep,wc_cxl,2,2,12.949,164.62648503299576,33.3085680420666
intel_emr,thread_sweep,wc_cxl,4,2,23.153,164.62648503299576,59.55620324951486
intel_emr,thread_sweep,wc_cxl,8,2,24.203,164.62648503299576,62.257106519587445
intel_emr,thread_sweep,wc_local,1,0,10.934,84.54594335225794,14.444146009587318
intel_emr,thread_sweep,wc_local,2,0,22.375,84.54594335225794,29.558054414168303
intel_emr,thread_sweep,wc_local,4,0,44.009,84.54594335225794,58.13722532796125
intel_emr,thread_sweep,wc_local,8,0,84.57700000000001,84.54594335225794,111.72878517037377
intel_emr,thread_sweep,wb_cxl,1,2,8.91,164.62648503299576,22.91909346318738
intel_emr,thread_sweep,wb_cxl,2,2,17.352,164.62648503299576,44.634355754570976
intel_emr,thread_sweep,wb_cxl,4,2,24.186999999999998,164.62648503299576,62.21594989832919
intel_emr,thread_sweep,wb_cxl,8,2,24.295,164.62648503299576,62.493757091822374
intel_emr,thread_sweep,wb_local,1,0,14.233,84.54594335225794,18.80222518332324
intel_emr,thread_sweep,wb_local,2,0,28.717,84.54594335225794,37.936028988231115
intel_emr,thread_sweep,wb_local,4,0,56.647999999999996,84.54594335225794,74.8337281096673
intel_emr,thread_sweep,wb_local,8,0,107.41799999999999,84.54594335225794,141.90243973457567
intel_emr,thread_sweep,wc_cxl,1,2,6.379,164.62648503299576,16.408630437898125
intel_emr,thread_sweep,wc_cxl,2,2,12.756,164.62648503299576,32.81211629813897
intel_emr,thread_sweep,wc_cxl,4,2,22.973999999999997,164.62648503299576,59.09576354918819
intel_emr,thread_sweep,wc_cxl,8,2,24.189,164.62648503299576,62.221094475986476
intel_emr,thread_sweep,wc_local,1,0,10.937,84.54594335225794,14.448109100681954
intel_emr,thread_sweep,wc_local,2,0,22.234,84.54594335225794,29.371789132720362
intel_emr,thread_sweep,wc_local,4,0,43.993,84.54594335225794,58.11608884212318
intel_emr,thread_sweep,wc_local,8,0,84.55799999999999,84.54594335225794,111.70368559344105
intel_emr,sw_prefetch_sweep,cxl_t0_d0,1,2,8.874,164.62648503299576,22.826491065356322
intel_emr,sw_prefetch_sweep,cxl_t0_d1,1,2,5.937,164.62648503299576,15.271678775639
intel_emr,sw_prefetch_sweep,cxl_t0_d2,1,2,6.323,164.62648503299576,16.264582263494255
intel_emr,sw_prefetch_sweep,cxl_t0_d4,1,2,6.936,164.62648503299576,17.841395315450917
intel_emr,sw_prefetch_sweep,cxl_t0_d8,1,2,7.982,164.62648503299576,20.53200943020894
intel_emr,sw_prefetch_sweep,cxl_t0_d16,1,2,8.852,164.62648503299576,22.769900711126226
intel_emr,sw_prefetch_sweep,cxl_t0_d32,1,2,9.199,164.62648503299576,23.6624849346645
intel_emr,sw_prefetch_sweep,cxl_t0_d64,1,2,9.614,164.62648503299576,24.729984798550333
intel_emr,sw_prefetch_sweep,cxl_nta_d0,1,2,9.982,164.62648503299576,25.67658708749006
intel_emr,sw_prefetch_sweep,cxl_nta_d1,1,2,5.109,164.62648503299576,13.141823625524616
intel_emr,sw_prefetch_sweep,cxl_nta_d2,1,2,5.067,164.62648503299576,13.033787494721711
intel_emr,sw_prefetch_sweep,cxl_nta_d4,1,2,5.131,164.62648503299576,13.198413979754708
intel_emr,sw_prefetch_sweep,cxl_nta_d8,1,2,5.404,164.62648503299576,13.90064882997358
intel_emr,sw_prefetch_sweep,cxl_nta_d16,1,2,5.696,164.62648503299576,14.651757167936623
intel_emr,sw_prefetch_sweep,cxl_nta_d32,1,2,4.541,164.62648503299576,11.680763570856778
intel_emr,sw_prefetch_sweep,cxl_nta_d64,1,2,3.296,164.62648503299576,8.478263979199282
